ROUTEID,TRANSID,INCEPTADDR,SENDPOS,location,Index
3.0,737757.0,厦门市思明区莲岳路16号之四、之五及16、20号(夹层B区),厦门思明藏德上医堂中医门诊部,"118.12058,24.484302",620
3.0,745570.0,厦门市思明区屿后南里110号之六-七,厦门思明济康诊所（股份厦门）,"118.123468,24.492714",621
3.0,555491.0,厦门市思明区湖滨东路6号2108室,厦门威康医疗器械,"118.114435,24.471201",622
3.0,704582.0,厦门市思明区仙岳路601号之6,厦门德厚堂医药有限公司,"118.121789,24.497159",623
3.0,684774.0,厦门市思明区厦禾路983号201单元及夹层,厦门思明雍禾美度整形外科门诊部（股份厦门）,"118.119166,24.473291",624
3.0,427068.0,厦门市思明区嘉禾路233号1-4层商场,厦门美莱医疗美容医院有限公司（股份厦门）,"118.123312,24.484594",625
3.0,534254.0,厦门市思明区育秀里9-12号,厦门百特盛康血液透析中心(股份厦门）,"118.113827,24.4868",626
3.0,438113.0,厦门市思明区湖滨三里107-110号第二楼西侧,厦门思明沁安堂中医门诊部,"118.107786,24.476745",627
3.0,518300.0,厦门市思明区育秀里9-12号,厦门百特盛康血液透析中心,"118.113827,24.4868",628
3.0,438263.0,厦门市思明区仙岳路851号A36幢1-2层及二层夹层,厦门思明向健特莱美医疗美容诊所（股份厦门）,"118.121853,24.499261",629
3.0,1060300.0,厦门市思明区东明路214号之一,厦门思明新伟西内科诊所(股份厦门）,"118.112035,24.481436",630
3.0,1035361.0,厦门市思明区湖滨南路388号3B之一、3C之一、3C之二,厦门思明俪人整形外科门诊部（股份厦门）,"118.119142,24.475622",631
3.0,1060199.0,厦门市思明区莲景二路37、39号一层及夹层,厦门思明极光美学乔风医疗美容诊所（股份厦门）,"118.11851,24.48006",632
3.0,1060200.0,厦门市思明区槟榔东里93号102室,厦门思明刘彬西医内科诊所(股份厦门）,"118.115679,24.482406",633
3.0,1060202.0,厦门市思明区松岳路10号悦享中心2楼L2-10号商铺,厦门思明雅丽黛佳整形外科门诊部,"118.112117,24.493971",634
3.0,1076114.0,厦门市思明区后埭溪路248号之三十,厦门思明金榜口腔诊所（股份厦门）,"118.106217,24.471437",635
3.0,1150062.0,厦门市思明区双涵路99号一层,厦门康德健医药有限公司（股份厦门）,"118.116655,24.473013",636
3.0,1186888.0,厦门市思明区侨岳里27-31号A1商场一层及夹层,厦门思明谢石连口腔门诊部（股份厦门）,"118.116848,24.494822",637
3.0,1211536.0,厦门市思明区莲前西路2号2C单元,厦门思明齿乐口腔门诊部（股份厦门）,"118.121268,24.47597",638
3.0,1180948.0,湖里区湖里街道和通里134号,厦门湖里立民中医（综合）诊所（股份厦门）,"118.093349,24.494676",639
3.0,1222230.0,厦门市思明区湖滨南路633号04室（商场）一层及一层夹层,厦门思明齿度第二口腔门诊部(股份厦门）,"118.116831,24.476059",640
3.0,1216858.0,厦门市思明区松岳里15号店面一层及夹层,厦门思明春风口腔门诊部（股份厦门）,"118.109858,24.492712",641
3.0,1150077.0,厦门市思明区仙阁里201号之九,厦门思明碧贤口腔诊所（股份厦门）,"118.117497,24.495367",642
3.0,1223401.0,厦门市思明区厦禾路1028号之第一层112单元及第二层201B单元、202单元、203单元、204单元,厦门思明齿度第四口腔门诊部(股份厦门）,"118.118108,24.471176",643
3.0,1223425.0,厦门市思明区嘉禾路279号105、106单元（一层及夹层）,厦门思明齿度第五口腔门诊部(股份厦门）,"118.123769,24.485795",644
3.0,1223436.0,厦门市思明区厦禾路1028号之第一层112单元及第二层202单元之202B、203单元、204单元之204B,厦门思明齿度第八口腔门诊部(股份厦门）,"118.118108,24.471176",645
3.0,1158088.0,厦门市思明区湖滨六里155号一层（A部分、C部分）二层,厦门思明正鸿堂湖光中医门诊部（股份厦门）,"118.115737,24.478919",646
3.0,1087868.0,厦门市思明区长青路423号二层店面,厦门思明尊活内科诊所（股份厦门）,"118.12241,24.488752",647
3.0,1009088.0,厦门市思明区湖滨二里3号101单元,厦门东南医药有限公司湖滨二里分店(股份厦门）,"118.1039,24.473368",648
3.0,1067891.0,思明区湖滨北路183号之六1跃2层之二层,厦门思明牙美口腔门诊部,"118.122938,24.48848",649
3.0,1184602.0,厦门市思明区汇文路58号之103单元一层、二层,厦门思明福早内科诊所（股份厦门）,"118.106464,24.4672",650
3.0,1222229.0,厦门市思明区湖滨南路270号之二,厦门思明齿度口腔门诊部(股份厦门）,"118.107011,24.472774",651
3.0,1087716.0,厦门市思明区夏禾路986号四楼（408-416室、432-437室、451-452室）,厦门思明长康门诊部,"118.081772,24.461265",652
3.0,1103377.0,厦门市思明区厦禾路23号108室店面之2,厦门思明谢彬口腔诊所(股份厦门）,"118.07484,24.4609",653
3.0,1122714.0,厦门市思明区莲岳路16号之四、之五及16、20号（夹层B区）,厦门思明上医堂中医门诊部,"118.12058,24.484302",654
3.0,1458040.0,湖里区湖里街道仙岳路66号2#楼,厦门国宇健康管理中心有限公司湖里第一门诊部,"118.087742,24.49085",655
3.0,1460613.0,厦门市思明区禾祥东路57-59号二层A1,思明新华夏门诊部,"118.113619,24.471824",656
3.0,1297149.0,厦门市思明区湖滨东路66号301、302、303、305、345单元,厦门思明李强美宸医疗美容诊所（股份厦门）,"118.113712,24.47141",657
3.0,1395638.0,厦门市思明区嘉禾路190号第一层25单元,厦门济乐福药业有限公司,"118.128451,24.488744",658
3.0,1367333.0,厦门市思明区湖滨东路319号C栋5楼533室,厦门昀通医疗器材有限公司,"118.101724,24.489494",659
3.0,1631615.0,厦门市思明区厦禾路997号101单元及夹层、995层106单元及A1店面及夹层,厦门思明佳鑫口腔门诊部,"118.119016,24.473672",660
3.0,1450551.0,厦门市思明区湖滨东路130、132号第一、二层,厦门市思明区峰煜第二口腔门诊部有限公司,"118.11238,24.473439",661
3.0,1608335.0,厦门市思明区莲岳路26号之六,厦门市思明区信德堂药局有限公司,"118.119791,24.484626",662
3.0,1608285.0,厦门市思明区松岳里124号之9,厦门信益堂医药有限公司,"118.111762,24.494014",663
3.0,1473676.0,厦门市思明区仙岳路607-1号一层及夹层,厦门思明华泽牙戈口腔门诊部（股份厦门）,"118.121902,24.497264",664
3.0,1235445.0,厦门市思明区莲前西路20号之二,厦门思明朱迪口腔诊所(股份厦门),"118.125151,24.476469",665
3.0,1244824.0,厦门市思明区仙岳路454之27号,厦门麦乐汇药房有限公司(股份厦门),"118.11682,24.49412",666
3.0,1389781.0,厦门市思明区槟榔路83、85（一层及夹层）,厦门思明至善齿研口腔门诊部（股份厦门）,"118.116094,24.484678",667
3.0,1538576.0,厦门市思明区湖滨四里北64号之一14A室,厦门卓而玺器械公司,"118.109535,24.477136",668
3.0,1557274.0,厦门市思明区湖滨东路6号华龙大厦一层中间、夹层及二层,厦门麦芽口腔医院,"118.114467,24.470473",669
3.0,1562843.0,厦门市思明区湖滨东路6号华龙大厦一层中间、夹层及二层,厦门麦芽口腔医院,"118.114467,24.470473",670
3.0,1648278.0,厦门市思明区厦禾路861号101至103单元及夹层,厦门思明高征天医疗美容诊所,"118.106458,24.467054",671
3.0,1289781.0,厦门市思明区嘉禾路321号706室,厦门思明佳利口腔门诊部（股份厦门）,"118.12857,24.491132",672
3.0,1523453.0,厦门市思明区莲前西路365号17C室,厦门康瑞来商贸有限公司,"118.136394,24.479199",673
3.0,1473745.0,仙岳路中段399号,住院部二楼设备科仓库,"118.111082,24.495411",674
3.0,1526667.0,思明区莲岳路167号巾帼大厦B栋12楼,林华中医诊所,"118.116893,24.487964",675
3.0,1416512.0,厦门市思明区东明路38号102单元一层及夹层,厦门思明中祥洪飞口腔门诊部（股份厦门）,"118.109866,24.479874",676
3.0,1409256.0,厦门市思明区莲岳路208-1-108号,厦门集善堂药业有限公司（股份厦门）,"118.116328,24.491227",677
3.0,1540364.0,厦门市思明区凤屿路34号之229二层商场35-38号店面,厦门思明悦美整形外科门诊部（股份厦门）,"118.114051,24.478383",678
3.0,1327890.0,厦门市思明区体育路131号3号商场之2,厦门市德承堂药房有限公司,"118.114958,24.489803",679
3.0,1355829.0,厦门市思明区湖滨南路388号国贸大厦2B（B3、B4、B5）,厦门思明美璞儿陈颖医疗美容诊所（股份厦门）,"118.119142,24.475622",680
3.0,1236794.0,"厦门市思明区湖滨一里26号205室（一层及夹层）
",厦门思明协兴口腔门诊部有限公司 ,"118.103371,24.472885",681
3.0,1416377.0,思明区凤屿路412号,厦门思明祖权口腔诊所(股份厦门）,"118.113129,24.481244",682
3.0,1553390.0,思明区后埭溪路28号皇达大厦西南侧二层A,厦门思明能仁堂门诊部有限公司,"118.105565,24.47166",683
3.0,1743221.0,厦门市思明区莲岳路永升松柏中心CD座一层17号,厦门集善堂药业有限公司,"118.11691,24.490498",684
3.0,1709056.0,厦门市思明区莲前西路51号一层店面之一,厦门思明济诊堂中医门诊部,"118.125222,24.477086",685
3.0,1287691.0,厦门市思明区湖滨南路294号107单元（一层及夹层）,厦门思明苏惠玲口腔诊所(股份厦门）,"118.109323,24.473403",686
3.0,1709538.0,厦门市思明区嘉禾路329号CX101室一层及夹层,厦门思明小白兔口腔门诊部,"118.126917,24.492541",687
3.0,1731958.0,厦门市思明区莲前西路51-3号,厦门思明济诊堂中医门诊部有限公司,"118.1255,24.47703",688
3.0,2197694.0,厦门市思明区湖滨北路243号之3B单元,厦门在心医药有限公司,"118.127681,24.490719",689
3.0,2206799.0,厦门市思明区东岳路49号,厦门思明军玉内科诊所,"118.104738,24.489106",690
3.0,2206800.0,厦门市思明区嘉华里29号之11,厦门思明序庆中医（综合）诊所,"118.12481,24.487703",691
3.0,1770122.0,厦门市思明区东埔路68号之141,厦门得心堂医药有限公司,"118.127625,24.469545",692
3.0,1762327.0,厦门市思明区金榜路84号201单元,厦门思明卓尔口腔门诊部,"118.110795,24.468836",693
3.0,1770127.0,厦门市思明区厦禾路571号8号店面,厦门鑫公园药业有限公司,"118.090986,24.46292",694
3.0,2206533.0,厦门市思明区东浦路168号之12店面,厦门思明顺桥来发内科诊所,"118.131681,24.47407",695
3.0,2207095.0,厦门市思明区东浦一里57号126单元,厦门思明安愈中医内科诊所,"118.124074,24.472852",696
3.0,2205798.0,厦门市思明区东浦一里113号之8、113号之9,东浦一里分店,"118.125154,24.472967",697
3.0,2205895.0,厦门市思明区浦南一组7号第一层之三店,厦门思明姚恩中医（综合）诊所,"118.1165,24.470125",698
3.0,2206413.0,厦门市思明区长青农贸市场11店面,厦门思明张峰中医内科诊所,"118.122215,24.487453",699
3.0,2206416.0,厦门市思明区仙岳路松岳里29号(商场)一层及夹层,厦门思明杨勇中西医结合诊所,"118.111624,24.493098",700
3.0,2034517.0,厦门市思明区仙岳路1159号之负一楼、一楼、二楼,厦门思明艳军医疗美容诊所,"118.123674,24.502187",701
3.0,2207818.0,厦门市思明区厦禾路839号901室,厦门象阳里医疗科技有限公司,"118.104632,24.466726",702
3.0,2082761.0,厦门市思明区凤屿路34号之229二层商场35-38号,悦美整形外科门诊部,"118.114051,24.478383",703
3.0,1770099.0,厦门市思明区仙岳路452号之一至之五3-3室,厦门得心药房有限公司仙岳店,"118.116241,24.493682",704
3.0,2207000.0,厦门市思明区仙阁里97号之二,厦门思明永利益兴堂中医(综合)诊所,"118.117216,24.496953",705
3.0,1791256.0,厦门市思明区槟榔东里221-44号106室,厦门德杏堂大药房有限公司,"118.116317,24.480829",706
3.0,1882956.0,厦门市思明区仙岳路454之27号,厦门麦乐汇药房有限公司,"118.11682,24.49412",707
3.0,1990634.0,厦门市厦禾路848号,厦门市第九中学卫生站,"118.108917,24.464724",708
3.0,2208326.0,厦门市思明区湖滨四里48号之三店面,厦门思明洪兴中医(综合)诊所,"118.10912,24.475574",709
3.0,2225306.0,厦门市思明区东坪山路25号之13店面,东坪山路分店,"118.121522,24.468441",710
3.0,2206839.0,厦门市湖里区仙岳路47号东渡文化古玩城2号楼5D03 ,厦门市颐达康贸易有限公司,"118.08675,24.493253",711
3.0,1806472.0,厦门市思明区槟榔东里221-44号106室,厦门德杏堂大药房有限公司,"118.116317,24.480829",712
3.0,2208430.0,厦门市思明区育秀东路32号,厦门市百益堂医药有限公司,"118.114448,24.487584",713
3.0,2152374.0,厦门市思明区湖滨南路388号国贸大厦3BC1,厦门思明柏荟整形外科门诊部,"118.119142,24.475622",714
3.0,2171533.0,厦门市思明区莲前西路18号之八、20号之一A部分(一层):18号之八、20号之一、20号之二(夹层),厦门思明乾圣元堂中医门诊部有限公司,"118.125117,24.476381",715
3.0,2208036.0,厦门市思明区双涵路39号一层之A,厦门市思明区许勇华中西医结合诊所,"118.11805,24.472638",716
3.0,2208504.0,厦门市思明区莲岳路173号之七右侧店面,厦门思明李大军中医诊所,"118.115874,24.488267",717
3.0,2208566.0,厦门市湖里区和宁二路5号1楼,厦门市佰睿健康产业有限公司医务室,"118.146769,24.512905",718
3.0,2206462.0,厦门市思明区厦禾路873号之五A单元一层夹层及二层,汇聚丰门诊,"118.108739,24.46757",719
3.0,2206073.0,厦门市思明区坂尾路17-19号03-1单元(一层及夹层),厦门思明诗涛诊所,"118.122167,24.473735",720
3.0,2217021.0,厦门市思明区湖滨南路469号5、6层,厦门思明向阳洁宇门诊部有限公司,"118.111801,24.474981",721
3.0,2207078.0,厦门市思明区新景中心2#地块135单元1跃2层及2层夹层,厦门思明清姬妇科诊所,"118.120179,24.478863",722
3.0,2207858.0,4号楼3楼,皮肤科,"118.09731,24.471972",723
3.0,2226189.0,厦门市思明区莲前西路18号之八、20号之一A部分(一层):18号之八、20号之一、20号之二(夹层),厦门思明乾圣元堂中医门诊部有限公司,"118.125117,24.476381",724
3.0,2229159.0,厦门市思明区育秀里36-104、36-105号,厦门思明瑞来春第二中医门诊部有限公司,"118.111681,24.485806",725
3.0,2229526.0,厦门市思明区湖滨南路469号7楼,厦门思明好医佳门诊部有限公司,"118.111801,24.474981",726
3.0,2230116.0,"厦门市思明湖滨北路183号之五商铺一,二层",厦门思明康健门诊部,"118.122938,24.48848",727
3.0,2229066.0,厦门市思明区禾祥东路7-102号,厦门市永裕泰药店有限公司角滨路分店,"118.105976,24.469841",728
3.0,2229902.0,厦门市思明区湖滨南路821号448、450-466单元,厦门思明美医典整形外科门诊部,"118.120102,24.477406",729
3.0,2230266.0,厦门市思明区湖滨四里64号之四一层、二层,厦门思明荟美天成整形外科门诊部,"118.109541,24.47714",730
3.0,2227946.0,厦门市思明区嘉禾路337号中关委大厦G栋1层A单元102店（一层及夹层）,厦门思明蓓蕾斯特整形外科门诊部有限公司,"118.126312,24.495791",731
3.0,2228497.0,厦门市思明区湖滨南路469号7楼,厦门市思明区湖滨南路469号7楼,"118.111801,24.474981",732
3.0,2229405.0,厦门市思明区禾祥东路7号A栋1B单元（一层及一层夹层）,厦门思明民福中医门诊部有限公司,"118.105738,24.469784",733
3.0,2226291.0,厦门市思明区金榜路82号106店面（一层及一层夹层、二层）,厦门思明廖少剑口腔诊所,"118.11091,24.469531",734
3.0,2232248.0,厦门市思明区湖滨南路635号(一层及夹层),厦门眼睛知道健康管理有限公司思明眼科诊所,"118.116858,24.476086",735
3.0,2230009.0,厦门市思明区湖滨中路98号2层01单元,厦门思明赛德阳光忆德口腔门诊部有限公司,"118.10053,24.472286",736
3.0,2229257.0,厦门市思明区湖滨南路328号102单元,国药控股福建有限公司厦门亿宝大药房,"118.116172,24.474037",737
3.0,2226679.0,厦门市思明区松岳里124-10号,国药控股福建有限公司厦门仙岳药房（股份厦门）,"118.111779,24.493764",738
3.0,2228281.0,厦门市思明区金榜路98号之三十,厦门思明白雪口腔诊所,"118.11141,24.470529",739
3.0,2228282.0,厦门市思明区湖滨六里155号一层（A部分、C部分）、二层,厦门思明正鸿堂中医门诊部有限公司,"118.115737,24.478919",740
3.0,2226162.0,厦门市思明区仙岳路1183-1号103室,厦门思明兰兰里医疗美容门诊部,"118.123999,24.499022",741
3.0,2226980.0,厦门市思明区禾祥东路57-59号一层之四、二层,厦门思明泰康拜博鹭升口腔门诊有限公司,"118.11339,24.47187",742
3.0,2228686.0,厦门市思明区莲前西路2号A室（一层A室、夹层A室）,厦门思明汇星整形外科门诊部有限公司,"118.121268,24.47597",743
3.0,2230989.0,厦门市思明区嘉禾路297-3-111、112号（一层及夹层）,厦门埃可儿医疗美容有限公司思明医疗美容诊所,"118.126611,24.487841",744
3.0,2227932.0,厦门市思明区坂尾路17-102号,厦门草济堂医药有限公司,"118.122157,24.473474",745
3.0,2236413.0,厦门市思明区湖滨四里64号之一第十五层D单元,厦门摩星商贸有限公司,"118.109541,24.47714",746
3.0,2236667.0,厦门市思明区坂尾路17-103号-1号（一层及夹层）,厦门思明盛丽诊所,"118.1221,24.47379",747
3.0,2236882.0,厦门市集美区灌南工业区安仁大道1599号6号自动化高架物流仓库及1-7平层仓库(委托鹭燕医药股份有限公司配送),湖东分店,"117.964783,24.580929",748
3.0,2236885.0,厦门市集美区灌南工业区安仁大道1599号6号自动化高架物流仓库及1-7平层仓库(委托鹭燕医药股份有限公司配送),屿后分店,"117.964783,24.580929",749
3.0,2236906.0,厦门市集美区灌南工业区安仁大道1599号6号自动化高架物流仓库及1-7平层仓库(委托鹭燕医药股份有限公司配送),松柏分店,"117.964783,24.580929",750
3.0,2236907.0,厦门市集美区灌南工业区安仁大道1599号6号自动化高架物流仓库及1-7平层仓库(委托鹭燕医药股份有限公司配送),松岳分店,"117.964783,24.580929",751
3.0,2236908.0,厦门市集美区灌南工业区安仁大道1599号6号自动化高架物流仓库及1-7平层仓库(委托鹭燕医药股份有限公司配送),湖明分店,"117.964783,24.580929",752
3.0,2236909.0,厦门市集美区灌南工业区安仁大道1599号6号自动化高架物流仓库及1-7平层仓库(委托鹭燕医药股份有限公司配送),天虹分店,"117.964783,24.580929",753
3.0,2236914.0,厦门市集美区灌南工业区安仁大道1599号6号自动化高架物流仓库及1-7平层仓库(委托鹭燕医药股份有限公司配送),龙景台分店,"117.964783,24.580929",754
3.0,2236917.0,厦门市集美区灌南工业区安仁大道1599号6号自动化高架物流仓库及1-7平层仓库(委托鹭燕医药股份有限公司配送),莲岳分店,"117.964783,24.580929",755
3.0,2236918.0,厦门市集美区灌南工业区安仁大道1599号6号自动化高架物流仓库及1-7平层仓库(委托鹭燕医药股份有限公司配送),和通里分店,"117.964783,24.580929",756
3.0,2236919.0,厦门市集美区灌南工业区安仁大道1599号6号自动化高架物流仓库及1-7平层仓库(委托鹭燕医药股份有限公司配送),莲坂新村分店,"117.964783,24.580929",757
3.0,2236964.0,厦门市集美区灌南工业区安仁大道1599号6号自动化高架物流仓库及1-7平层仓库(委托鹭燕医药股份有限公司配送),东坪山路分店,"117.964783,24.580929",758
3.0,2236979.0,厦门市集美区灌南工业区安仁大道1599号6号自动化高架物流仓库及1-7平层仓库(委托鹭燕医药股份有限公司配送),东浦一里分店,"117.964783,24.580929",759
3.0,2236877.0,厦门市思明区嘉禾路11号105单元（1跃2层）上,厦门思明黄奕俤康诚口腔诊所,"118.120768,24.478905",760
3.0,2237034.0,厦门市思明区松岳里124号-12、124号第二层A部分,厦门思明安肯恒康精神科诊所,"118.11164,24.493738",761
3.0,2236254.0,厦门市思明区湖滨北路243号之九（一层及夹层）,厦门玉脂凝香医疗美容有限公司思明医疗美容诊所,"118.127088,24.489643",762
3.0,2240403.0,厦门市湖里区华盛路25号301室,厦门市古今湖滨药店连锁有限公司,"118.089267,24.498653",763
3.0,2244706.0,厦门市思明区厦禾路920号,（燕来福）厦门德济堂大药房有限公司,"118.111649,24.466367",764
3.0,2243728.0,厦门市思明区厦禾路839号904室,厦门市思明区厦禾路839号904室,"118.104632,24.466726",765
3.0,2239682.0,厦门市思明区嘉禾路339号一层一单元，一层（3-19单元）、2层（1-19单元）商场,厦门市美年大健康管理有限公司思明门诊部,"118.126378,24.495996",766
3.0,2240878.0,厦门市思明区禾祥东路1-101号,厦门思明珈美禾颜整形外科门诊部,"118.106038,24.469789",767
3.0,2242756.0,厦门市思明区莲前西路226-22号128室、129室,厦门市思明区莲前西路226-22号128室、129室,"118.136128,24.476179",768
3.0,2237163.0,厦门市思明区湖滨东路66号301、302、303、305、345单元,厦门思明菲思美科整形外科门诊部,"118.113712,24.47141",769
3.0,2244291.0,厦门市思明区浦南六组9号,厦门思明日进内科诊所,"118.082658,24.445567",770
3.0,2244856.0,厦门市思明区湖滨北路229号104单元(一层及夹层),厦门思明明刻见视眼科诊所,"118.126296,24.489771",771
3.0,2244707.0,厦门市思明区厦禾路920号,厦门德济堂大药房有限公司,"118.111649,24.466367",772
3.0,2243552.0,厦门市思明区莲前西路226-22号128室、129室,厦门兴鹭康中西药房有限公司莲前西路分公司,"118.136128,24.476179",773
3.0,2243976.0,厦门市思明区体育路95-20-107号,厦门眼睛知道优享健康管理有限公司思明眼科诊所,"118.108742,24.489887",774
3.0,2243871.0,厦门市思明区屿后南里130-131号1层,厦门思明齐安长青口腔门诊部有限公司,"118.121047,24.491741",775
3.0,2243964.0,厦门市思明区仙阁里92号,厦门善一药店有限公司仙阁里分店,"118.117584,24.496816",776
3.0,2244239.0,厦门市仙岳医院,厦门市仙岳医院,"118.111303,24.495932",777
3.0,2244240.0,厦门市康复医院,厦门市康复医院,"118.120155,24.49553",778
3.0,2243109.0,厦门市思明区湖光路195号,厦门市思明区美卿口腔诊所,"118.115974,24.479307",779
3.0,2238225.0,福建省厦门思明区厦门市思明区厦禾路1118号13A,福建省厦门思明区厦门市思明区厦禾路1118号13A,"118.119636,24.472274",780
3.0,2238226.0,厦门市思明区湖滨东路150第五层,厦门市思明区湖滨东路150第五层,"118.112153,24.473816",781
3.0,2238276.0,福建省厦门市湖里区和宁陆52-58号4号仓库二层A区1单元01,福建省厦门市湖里区和宁陆52-58号4号仓库二层A区1单元01,"118.135836,24.513455",782
3.0,2243864.0,厦门市湖里区湖里街道和宁路5号M层部分及二楼，三楼整层,厦门湖里溢佰康复医疗中心有限公司,"118.087584,24.49425",783
3.0,2239666.0,厦门市思明区屿后南里238-109号,厦门思明宏沅膛松柏口腔门诊部,"118.122118,24.492707",784
3.0,2240681.0,厦门市思明区湖滨东路102号,厦门市思明区梧村街道社区卫生服务中心,"118.112831,24.473196",785
3.0,2237395.0,厦门市思明区莲前西路157号水务大厦18楼,厦门水务集团有限公司,"118.128863,24.477443",786
3.0,2243147.0,厦门市思明区坂尾路17 -102号,厦门草济堂医药有限公司,"118.122157,24.473474",787
3.0,2244238.0,厦门思明景元中医院,厦门思明景元中医院,"118.082745,24.445676",788
3.0,2242769.0,厦门市思明区莲前西路226-22号128室、129室,（燕来福）厦门兴鹭康中西药房有限公司莲前西路分公司,"118.136128,24.476179",789
3.0,2207909.0,厦门市思明区厦禾路1222-1号,广誉远医药科技有限公司,"118.120417,24.474296",790
3.0,2240500.0,厦门市思明区湖滨东路90号101单元-104单元、90号201单元-211单元、100号之一,厦门登特第二口腔医院,"118.112946,24.472704",791
3.0,2240581.0,思明区湖滨东路102号,梧村街道湖滨东路,"118.112831,24.473196",792
3.0,2238772.0,厦门市思明区双涵路39号一层之A,厦门市思明区双涵路39号一层之A,"118.11805,24.472638",793
3.0,2238781.0,厦门市思明区湖滨二里3号101单元,厦门市思明区湖滨二里3号101单元,"118.1039,24.473368",794
3.0,2238797.0,厦门市湖里区华盛路25号301室,厦门市湖里区华盛路25号301室,"118.099428,24.508439",795
3.0,2238840.0,厦门市思明区仙岳路601号之6,厦门市思明区仙岳路601号之6,"118.121789,24.497159",796
3.0,2238841.0,厦门市思明区厦禾路881号之三十六,厦门市思明区厦禾路881号之三十六,"118.110217,24.468378",797
3.0,2238846.0,厦门市思明区槟榔东里221-44号106室,厦门市思明区槟榔东里221-44号106室,"118.116317,24.480829",798
3.0,2238928.0,厦门市思明区体育路131号3号商场之2,厦门市思明区体育路131号3号商场之2,"118.114958,24.489803",799
3.0,2238858.0,厦门市思明区莲前西路20号之六114室、之七115室,厦门市思明区莲前西路20号之六114室、之七115室,"118.125151,24.476469",800
3.0,2238891.0,厦门市思明区仙岳路454之27,厦门市思明区仙岳路454之27,"118.11682,24.49412",801
3.0,2238892.0,厦门市思明区禾祥东路170号之二十四,厦门市思明区禾祥东路170号之二十四,"118.116063,24.471674",802
3.0,2242112.0,厦门市思明区莲岳路永升松柏中心CD座一层17号,厦门集善堂药业有限公司,"118.11691,24.490498",803
3.0,2242113.0,厦门市思明区莲岳路16号之四、之五及16、20号（夹层B区）,（燕来福）厦门思明上医堂中医门诊部,"118.12058,24.484302",804
3.0,2242124.0,厦门市思明区湖滨北路243号之3B单元,（燕来福）厦门吉平润泽医药有限公司,"118.127681,24.490719",805
3.0,2242132.0,厦门市思明区嘉禾路190号第一单元第一层25单元,（燕来福）厦门济乐福药业有限公司,"118.128451,24.488744",806
3.0,2239050.0,厦门市思明区厦禾路875号之15,厦门市思明区厦禾路875号之15,"118.108805,24.468339",807
3.0,2239060.0,厦门市思明区松柏路64号101单元一楼,厦门市思明区松柏路64号101单元一楼,"118.121665,24.491251",808
3.0,2239061.0,厦门市湖里区和通里22号,厦门市湖里区和通里22号,"118.091979,24.492847",809
3.0,2239064.0,厦门市思明区凤屿路238号及184-224号、186-25-186-50号15号店面,厦门市思明区凤屿路238号及184-224号、186-25-186-50号15号店面,"118.114286,24.477523",810
3.0,2239067.0,厦门市思明区育秀里36号育秀中心商场104单元,厦门市思明区育秀里36号育秀中心商场104单元,"118.111681,24.485806",811
3.0,2239074.0,厦门市思明区湖明路12-16号,厦门市思明区湖明路12-16号,"118.118225,24.477447",812
3.0,2239076.0,厦门市思明区长青路251号,厦门市思明区长青路251号,"118.123944,24.486119",813
3.0,2239077.0,厦门市思明区莲岳里162号之4,厦门市思明区莲岳里162号之4,"118.118036,24.494537",814
3.0,2239080.0,厦门市思明区后埭溪路126之三,厦门市思明区后埭溪路126之三,"118.107273,24.468466",815
3.0,2239081.0,厦门市思明区莲岳路26号之6,厦门市思明区莲岳路26号之6,"118.119629,24.484876",816
3.0,2243734.0,厦门市思明区厦禾路869号之四（一层及夹层）,厦门思明皓雅口腔门诊部有限公司,"118.108331,24.467448",817
3.0,2242781.0,厦门市思明区莲前西路226-22号128室、129室,厦门兴鹭康中西药房有限公司莲前西路分公司,"118.136128,24.476179",818
3.0,2243468.0,厦门市思明区东浦一里57号126单元,厦门市思明区东浦一里57号126单元,"118.124074,24.472852",819
3.0,2239379.0,厦门市思明区仙阁里92号,厦门市思明区仙阁里92号,"118.117584,24.496816",820
3.0,2241466.0,厦门市湖里区和通里22号,燕来福（厦门市品信健康大药房有限公司和通里分公司）,"118.091979,24.492847",821
3.0,2241486.0,厦门市思明区湖滨南路819号20B单元之一5521511,（燕来福）厦门元泓工贸有限公司,"118.119668,24.476979",822
3.0,2241492.0,厦门市思明区厦禾路1222号201室及夹层,燕来福（厦门明和素问健康管理有限公司）,"118.120555,24.474339",823
3.0,2225114.0,厦门市思明区莲景二路37号一层及夹层、39号一层及夹层,厦门思明谭艳秋医疗美容诊所,"118.11851,24.48006",824
3.0,2241501.0,思明区莲景路60号,(燕来福)厦门市思明区嘉莲街道社区卫生服务中心,"118.117849,24.482821",825
3.0,2241505.0,厦门市思明区湖滨东路102号,湖滨东（燕来福）厦门市思明区梧村街道社区卫生服务中心,"118.112831,24.473196",826
3.0,2241509.0,厦门市思明区仙岳路452号之一至之五3-3室,厦门得心药房有限公司仙岳店,"118.116241,24.493682",827
3.0,2238619.0,厦门市思明区湖滨东路184号107单元,厦门市思明区湖滨东路184号107单元,"118.111254,24.475458",828
3.0,2238623.0,厦门市思明区半屏山路1278号,厦门市思明区半屏山路1278号,"118.19307,24.49627",829
3.0,2238628.0,厦门市思明区坂尾路17-19号03-1单元1层,厦门市思明区坂尾路17-19号03-1单元1层,"118.122167,24.473735",830
3.0,2238632.0,思明区嘉华里29号之11,思明区嘉华里29号之11,"118.12481,24.487703",831
